user_id,date_from,date_to,origin,destination,is_booked,search_count,num_adults,num_children,num_days,geo_distance
79df80,2017-06-27,2017-06-30,MUC,HAM,0,2,2,0,3,614.6902477291612
79e04c,2017-05-25,2017-06-01,PAR,NYC,0,1,2,0,7,5837.828025520125
79e14a,2017-05-11,2017-05-26,DUS,CMB,0,1,1,0,15,8231.891356654058
79e3d7,2017-10-01,2017-10-01,FRA,ANK,0,1,1,0,0,2197.7942264940957
79e3df,2017-09-10,2017-09-11,HAM,PAR,0,1,2,0,1,748.9053904224791
79e442,2017-12-05,2017-12-15,DUS,MCO,0,1,1,0,10,7458.6385127931235
79e442,2017-12-20,2018-01-04,DUS,MCO,0,1,1,0,15,7458.6385127931235
79e69c,2017-08-30,2017-09-08,DUS,TPE,0,1,1,0,9,9417.291725202205
79e8d2,2017-05-19,2017-05-19,MUC,CGN,0,1,1,0,0,443.1577909150198
79e9d4,2017-05-02,2017-05-02,CGN,BCN,0,1,1,0,0,1121.6653394525183
79f087,2017-05-17,2017-05-22,HAM,NCE,0,1,1,0,5,1121.8601210141521
79f0b9,2017-12-15,2017-12-15,FRA,KTM,1,2,1,0,0,6760.424877021189
79f0b9,2018-01-06,2018-01-06,KTM,BKK,0,1,1,0,0,2208.838927183074
79f0b9,2018-01-06,2018-01-06,KTM,HKT,0,1,1,0,0,2571.384097794855
79f235,2017-06-02,2017-06-09,PAR,NYC,0,2,3,1,7,5837.828025520125
79f400,2017-09-19,2017-09-19,FRA,NYC,0,1,2,0,0,6202.585984107936
79f7a8,2017-05-11,2017-05-20,LPA,HAM,0,1,1,0,9,3510.53159650074
79f928,2017-07-20,2017-08-03,FRA,LPA,1,4,2,0,14,3182.7197573386898
79f96b,2017-12-21,2018-01-05,FRA,OSA,0,1,2,0,15,9236.108686903031
79fb84,2017-05-17,2017-06-07,FRA,DEL,0,1,1,0,21,6111.64936660389
79ff8c,2017-07-26,2017-07-28,PAR,BCN,0,1,1,0,2,829.6484838874006
7a0990,2017-05-03,2017-06-03,PAR,LAX,0,1,1,0,31,9085.91956641113
7a0ce6,2017-08-07,2017-08-10,FRA,PIT,0,1,1,0,3,6605.223685999612
7a0ce6,2017-08-17,2017-08-17,FRA,PIT,0,1,1,0,0,6605.223685999612
7a123b,2017-04-24,2017-05-08,BER,CAN,0,1,5,0,14,8600.169999259006
7a1446,2017-06-23,2017-07-09,CDG,SHA,0,1,2,2,16,9240.756867012507
7a1487,2017-06-06,2017-06-08,DUS,BUD,0,1,1,0,2,995.5893183161571
7a14a3,2017-05-03,2017-05-06,HAM,VIE,0,1,1,0,3,760.5139595045267
7a17d7,2018-02-08,2018-02-17,CDG,PAR,0,1,5,0,9,23.021644863257347
7a1b5d,2017-11-23,2017-12-07,LYS,BOS,0,1,2,0,14,5839.074355226153
7a1be9,2017-08-19,2017-09-05,TLS,LIM,0,1,1,0,17,10022.12647604556
7a1caa,2017-11-30,2017-12-14,FRA,TLV,0,1,2,0,14,2939.4249431993894
7a1d67,2018-01-07,2018-01-25,BER,HKT,0,1,2,0,18,8948.949316241133
7a1f39,2017-06-24,2017-06-27,CGN,LON,0,1,1,0,3,512.479036863978
7a2133,2017-06-26,2017-06-29,BER,PAR,0,2,3,0,3,878.2992029098784
7a2196,2017-05-09,2017-05-13,FRA,LON,0,1,1,0,4,640.0443028377856
7a21fd,2017-08-31,2017-08-31,PAR,CMB,0,1,4,0,0,8514.339836626854
7a21fd,2017-09-03,2017-10-03,PAR,YTO,0,1,2,0,30,6000.263812510149
7a22c4,2017-05-05,2017-05-05,MOW,FRA,0,1,1,0,0,2025.8246709637974
7a22c4,2017-10-10,2017-10-20,FRA,BCN,0,1,1,0,10,1093.6172586284022
7a28dd,2017-06-28,2017-06-30,HAM,LHR,0,1,2,0,2,745.565911417481
7a29d0,2017-05-10,2017-05-13,TXL,DUS,1,4,1,0,3,470.7535522511977
7a29d0,2017-07-20,2017-07-27,TXL,PMI,0,2,2,0,7,1656.4193210929152
7a2a54,2017-06-19,2017-06-24,LYS,BNE,0,1,1,0,5,16559.663679142337
7a2ade,2017-05-14,2017-05-23,STR,LOS,0,1,1,0,9,4724.78667697335
7a2cd9,2017-07-30,2017-07-30,IEV,DUS,0,1,1,0,0,1658.4235632285859
7a2ce5,2017-12-21,2018-01-04,PAR,DUR,0,1,2,0,14,9204.205686253244
7a2dbd,2017-12-09,2017-12-09,FRA,MEL,0,1,2,0,0,16320.958957433346
7a309a,2017-10-03,2017-10-10,PAR,LIS,0,1,2,0,7,1452.0328728283007
7a338e,2017-09-01,2017-11-25,SHA,PAR,0,1,1,0,85,9263.464597812777
7a38a9,2017-10-12,2017-10-26,STR,ATH,0,1,5,0,14,1674.6501905547834
7a3918,2018-01-20,2018-02-09,TLS,SJO,0,1,1,0,20,8889.190646851415
7a3932,2017-09-27,2017-10-12,CGN,BCN,0,1,2,1,15,1121.6653394525183
7a3af9,2017-05-02,2017-05-09,FRA,IST,0,1,2,0,7,1865.802107460031
7a3d9a,2017-10-01,2017-10-15,STR,AYT,0,1,5,0,14,2189.8235531182695
7a3e0d,2017-05-02,2017-05-03,MUC,BER,0,2,1,0,1,504.0152450674517
7a3ebc,2017-11-20,2017-11-24,MUC,MAD,0,1,2,1,4,1484.4714637021586
7a3ebc,2017-12-18,2017-12-22,MUC,MAD,0,1,2,1,4,1484.4714637021586
7a440a,2017-06-30,2017-07-10,PAR,VIE,0,1,1,0,10,1048.9068701807407
7a440a,2017-11-14,2017-12-02,PAR,SIN,0,1,1,0,18,10736.751965025129
7a44fe,2017-09-09,2017-09-13,MUC,NYC,0,1,1,0,4,6488.73303734797
7a462f,2017-05-11,2017-05-11,NCE,ATH,0,1,1,0,0,1521.8015820905455
7a46e8,2017-06-18,2017-07-01,FRA,JKT,0,1,2,0,13,11127.825745597638
7a4f6b,2017-06-12,2017-07-02,FRA,SEA,0,1,2,0,20,8178.768827326035
7a50dc,2017-05-27,2017-05-27,PAR,MOW,0,1,1,0,0,2491.904772090329
7a51b8,2017-06-24,2017-06-24,STR,VCE,0,2,2,0,0,441.22623586858805
7a51b8,2017-06-27,2017-06-27,VCE,ROM,0,1,1,0,0,395.0076600360976
7a52ee,2017-07-01,2017-07-05,PAR,AMS,0,1,3,1,4,420.62754649835506
7a569f,2017-10-21,2017-11-22,FRA,CAI,0,1,1,0,32,2922.515676262693
7a5732,2017-07-09,2017-07-23,NCE,DPS,0,1,2,0,14,12119.03161670597
7a57b2,2017-04-26,2017-04-30,MUC,ATH,0,1,1,0,4,1496.0458401508986
7a5855,2017-09-19,2017-09-21,DUS,PAR,0,1,1,1,2,411.64977029947977
7a58f4,2017-05-14,2017-05-17,MUC,AMS,0,1,2,0,3,670.5798964264392
7a5d03,2017-12-09,2017-12-30,MUC,SFO,0,1,2,0,21,9447.527059013131
7a5e84,2017-09-26,2017-09-30,IZM,DXB,0,1,2,0,4,3019.6590987561344
7a63ad,2017-05-17,2017-05-18,CGN,FRA,0,1,1,0,1,138.97646830901428
7a6718,2017-08-30,2017-09-19,DUS,AGP,0,1,3,0,20,1839.9493958308658
7a6af6,2017-08-26,2017-09-06,FRA,AGP,1,5,2,1,11,1821.6385780061635
7a6c2e,2017-05-03,2017-05-06,ORY,OPO,0,1,1,0,3,1204.350423536272
7a6ee3,2017-11-21,2017-12-05,HAM,HAN,0,1,1,0,14,8493.461213966704
7a6f9c,2017-04-19,2017-04-26,DUS,IZM,0,1,1,0,7,2133.538358423965
7a6f9c,2017-04-19,2017-04-27,FRA,ADB,0,1,1,0,8,1965.0471075369203
7a6f9c,2017-04-19,2017-04-28,DUS,IZM,1,1,4,0,9,2133.538358423965
7a70e8,2017-10-06,2017-10-13,STR,BJS,0,1,1,0,7,7845.010289355177
7a70f8,2017-09-09,2017-09-09,DUS,MIA,0,1,1,0,0,7601.564827247126
7a73ea,2017-05-01,2017-05-07,STR,JNB,0,1,1,0,6,8545.920615446601
7a73ea,2017-07-06,2017-07-20,STR,JNB,0,1,5,0,14,8545.920615446601
7a7dba,2017-06-07,2017-06-07,TLS,LYS,0,1,1,0,0,360.2949709008269
7a7dba,2017-06-27,2017-06-30,TLS,ORY,0,1,2,1,3,574.8015166850355
7a8134,2017-12-07,2017-12-07,PAR,NBO,0,1,6,1,0,6482.153397567233
7a82d7,2017-07-18,2017-07-21,FRA,VCE,0,1,2,0,3,587.3542670261129
7a8628,2017-05-17,2017-05-17,PAR,LIS,0,1,1,0,0,1452.0328728283007
7a8655,2017-04-28,2017-05-03,BER,IST,0,1,2,0,5,1736.013577545123
7a869d,2017-07-26,2017-07-28,PAR,NCE,0,1,1,0,2,687.6002097518481
7a8774,2017-06-01,2017-06-04,FRA,BUH,0,1,1,0,3,1448.471440807935
7a87e4,2017-06-04,2017-06-08,FRA,IST,0,1,1,0,4,1865.802107460031
7a8806,2017-05-24,2017-05-27,MRS,LON,0,1,1,0,3,982.5807048002898
7a8806,2017-05-24,2017-05-27,MRS,STN,0,1,1,0,3,1009.0087990193904
7a8806,2017-05-31,2017-06-03,MRS,LON,0,1,1,0,3,982.5807048002898
7a8a07,2017-06-23,2017-06-30,FRA,SHA,0,1,1,0,7,8819.186356766311
7a8c0a,2017-09-25,2017-10-15,CDG,HAN,0,1,3,0,20,9157.956843830792
7a8cbc,2017-09-21,2017-10-01,PAR,OPO,0,1,1,0,10,1212.4711446876818
7a9215,2017-06-02,2017-06-16,PAR,NYC,0,1,2,0,14,5837.828025520125
7a9358,2017-05-17,2017-05-26,FRA,DXB,0,1,4,0,9,4840.303809229145
7a9560,2017-05-02,2017-05-03,FRA,BER,0,1,1,0,1,423.2473533752599
7a9599,2017-06-04,2017-07-04,BER,SYD,0,1,1,0,30,16098.650915127035
7a964a,2017-05-21,2017-05-29,FRA,BKK,0,2,1,0,8,8966.898802410986
7a971a,2017-06-26,2017-07-01,DUS,BCN,0,1,1,0,5,1148.6238044659378
7a9c26,2018-01-11,2018-01-19,TXL,DXB,0,1,2,0,8,4638.895812325854
7a9c26,2018-01-11,2018-01-19,TXL,SIN,0,1,2,0,8,9931.518905859048
7a9f05,2017-04-29,2017-05-14,DUS,NCE,0,2,1,0,15,841.2815683624467
7aa0d2,2017-07-14,2017-07-14,PRG,HAM,0,1,1,0,0,484.16563889826466
7aa587,2017-07-25,2017-08-11,CDG,BKK,0,1,2,0,17,9425.134831990172
7aa587,2017-07-29,2017-07-29,BKK,SIN,1,2,2,0,0,1433.6666033902848
7aa587,2017-07-29,2017-08-01,BKK,DPS,0,1,2,0,3,2980.070934295208
7aa587,2017-08-01,2017-08-01,SIN,DPS,0,2,2,0,0,1679.2623940292767
7aa587,2017-08-15,2017-08-15,DPS,BKK,0,1,2,0,0,2980.070934295208
7aa92d,2017-05-05,2017-05-24,FRA,BKK,0,1,1,0,19,8966.898802410986
7aa92d,2017-05-07,2017-05-28,FRA,BKK,0,1,1,0,21,8966.898802410986
7aacf2,2017-12-16,2017-12-19,STR,BER,0,1,2,2,3,511.55924282227244
7aadfa,2017-05-06,2017-05-09,FRA,DFW,0,1,1,0,3,8255.812122809692
7aafeb,2017-12-14,2017-12-21,TLS,CAS,0,2,2,1,7,1361.0354960752352
7ab026,2017-06-13,2017-06-22,PAR,BOG,0,2,1,0,9,8629.861762093651
7ab393,2017-08-27,2017-09-22,PAR,IZM,0,1,1,0,26,2292.9494426649458
7ab41a,2017-05-16,2017-05-26,MUC,DUB,0,1,1,0,10,1376.248476041499
7ab521,2017-10-19,2017-10-26,FRA,AGP,0,1,3,0,7,1821.6385780061635
7ab547,2017-08-16,2017-08-16,HAM,LIS,0,1,1,0,0,2200.8755716841497
7ab69f,2017-08-21,2017-09-22,HAM,AYT,0,1,4,2,32,2448.7612449426356
7ab69f,2017-08-22,2017-09-23,HAM,AYT,0,1,4,2,32,2448.7612449426356
7ab857,2017-06-11,2017-06-11,BER,BRU,0,2,1,0,0,651.1020760477614
7aba87,2017-04-29,2017-05-01,PAR,AGP,0,1,2,0,2,1456.1040988588488
7abc61,2017-10-24,2017-10-28,HAM,IZM,0,1,4,0,4,2131.770491447406
7abc61,2017-10-24,2017-10-29,HAM,IZM,0,2,4,0,5,2131.770491447406
7abc8f,2017-07-20,2017-08-03,MUC,LAX,0,1,5,0,14,9606.255101595945
7abcf4,2017-12-12,2018-02-13,MRS,SCL,0,1,2,0,63,11497.536611391839
7abf65,2017-06-24,2017-06-30,DUS,LPA,0,1,1,0,6,3169.7673343287
7abfdf,2017-06-03,2017-06-06,LIS,CGN,0,1,1,0,3,1855.3088030617832
7ac097,2017-07-08,2017-07-08,DUS,LON,0,1,2,0,0,483.3797305832925
7ac181,2017-12-07,2018-01-15,FRA,BKK,0,1,1,0,39,8966.898802410986
7ac4b8,2017-07-29,2017-08-11,MXP,LOS,0,1,2,0,13,4373.252375916606
7ac71b,2017-05-18,2017-05-18,OPO,PAR,0,1,2,0,0,1212.4711446876818
7ac881,2017-05-08,2017-05-15,HAM,NYC,0,1,1,0,7,6130.710945467258
7ace47,2017-05-17,2017-06-06,FRA,LAX,0,1,1,0,20,9301.789621924596
7ad492,2017-05-13,2017-05-29,BER,MUC,0,1,2,1,16,504.0152450674517
7ad643,2017-05-21,2017-05-26,DUS,STN,0,1,1,0,5,457.95922514407187
7ada28,2017-06-10,2017-06-18,ORY,ROM,0,1,2,2,8,1097.5458150037884
7adcf9,2017-05-01,2017-05-08,OPO,ORY,0,1,2,0,7,1204.350423536272
7ade86,2017-05-09,2017-05-28,FRA,DPS,0,1,2,0,19,11926.180864323322
7ade86,2017-05-09,2017-05-30,FRA,DPS,0,1,2,0,21,11926.180864323322
7ae093,2017-06-15,2017-06-23,PAR,NYC,0,1,3,0,8,5837.828025520125
7ae0c5,2017-08-09,2017-08-11,NCE,BRU,0,1,1,0,2,828.1442275082563
7ae453,2017-07-24,2017-07-29,MRS,YUL,0,1,2,0,5,6005.864740104897
7ae47b,2017-08-27,2017-09-03,CGN,ROM,0,1,2,0,7,1081.0342496018604
7ae6f1,2017-09-29,2017-09-29,PAR,LIS,0,2,4,0,0,1452.0328728283007
7ae8f7,2017-09-23,2017-10-05,PAR,BOS,0,1,1,0,12,5528.0484350916495
7aee7b,2017-06-17,2017-06-17,LYS,ATH,0,1,2,0,0,1779.2056453943048
7aef67,2017-05-14,2017-05-21,FRA,LON,0,1,2,2,7,640.0443028377856
7aef9d,2017-04-29,2017-04-30,MUC,IST,0,1,1,0,1,1582.6490024192908
7af238,2017-05-06,2017-05-09,FRA,OPO,0,1,1,0,3,1667.2439228056853
7af238,2017-05-06,2017-05-10,FRA,OPO,0,1,1,0,4,1667.2439228056853
7af2b1,2017-05-27,2017-05-31,STR,HAM,0,1,1,0,4,536.9279267891749
7af3f1,2017-11-06,2017-11-06,SAW,DUS,1,4,2,0,0,2069.7726979249896
7af60c,2018-03-08,2018-03-08,PAR,NOU,0,2,2,0,0,16744.78446877842
7af63b,2017-06-04,2017-06-09,PAR,BOS,0,1,1,0,5,5528.0484350916495
7af77e,2017-07-19,2017-07-21,PAR,LIS,0,1,1,0,2,1452.0328728283007
7afb32,2017-06-02,2017-06-17,HAM,CPT,0,1,2,0,15,9769.156569180986
7afbd4,2017-07-19,2017-07-22,NCE,LIS,0,1,1,0,3,1471.1080219541261
7afc73,2017-11-16,2017-12-06,HAM,MIA,0,1,5,1,20,7743.842625790431
7aff52,2017-12-28,2018-01-12,MUC,HNL,1,4,2,0,15,12220.962204752243
7b0032,2017-10-07,2017-10-07,PAR,PMI,0,1,1,0,0,1034.5540876226387
7b00a4,2017-08-09,2017-08-16,FRA,LIS,0,1,1,0,7,1890.4890315104547
7b01eb,2017-05-11,2017-05-12,ORY,LIS,0,1,1,0,1,1442.8762179845012
7b0246,2017-05-18,2017-05-25,HAM,LIS,0,1,1,0,7,2200.8755716841497
7b0362,2018-02-02,2018-02-23,FRA,HKT,0,1,3,0,21,9290.92031475387
7b0537,2017-05-16,2017-05-20,PAR,PRG,1,3,1,0,4,870.7070163912528
7b0658,2017-07-06,2017-07-13,STR,GLA,0,1,2,0,7,1202.9098402522268
7b0a8d,2017-06-14,2017-06-18,PAR,XIY,0,1,1,0,4,8247.563572061017
7b0b2f,2017-08-27,2017-09-10,HAM,ZRH,0,1,1,1,14,689.3583911243363
7b0cb3,2017-11-19,2017-12-10,HAM,SIN,0,1,2,0,21,10144.742891026235
7b0d73,2017-05-20,2017-06-10,DUS,IST,0,1,1,0,21,2038.9828522626703
7b0fca,2017-04-28,2017-04-28,MUC,MOW,0,2,1,0,0,1964.465758034855
7b0fca,2017-05-28,2017-06-16,MUC,MOW,0,1,1,0,19,1964.465758034855
7b138e,2017-05-13,2017-05-31,MUC,AGP,0,1,2,1,18,1819.8229843529364
7b1502,2017-04-26,2017-04-28,DUS,HAM,0,1,1,0,2,342.24998399231265
7b168f,2017-05-01,2017-05-17,STR,SAW,0,1,1,0,16,1805.0421584784365
7b16e0,2017-04-23,2017-04-23,ALG,PAR,0,1,1,0,0,1346.621997089775
7b185c,2017-04-28,2017-04-28,HAM,VIE,0,1,2,0,0,760.5139595045267
7b1ca3,2017-05-27,2017-05-31,MUC,AUS,0,1,1,0,4,8823.721828051714
7b1ca3,2017-08-09,2017-08-09,PMI,MUC,0,1,1,0,0,1188.284803898934
7b1cb9,2017-05-01,2017-05-01,PAR,BER,0,1,1,0,0,878.2992029098784
7b213e,2017-05-30,2017-06-15,GVA,LON,0,1,3,2,16,743.1144177933394
7b24b2,2017-05-02,2017-05-18,LYS,CAS,0,2,1,0,16,1717.7458159380287
7b24b2,2017-05-03,2017-05-18,LYS,CMN,0,1,1,0,15,1736.9426440128386
7b25e2,2017-07-18,2017-07-21,HAM,LON,0,1,2,0,3,726.1599028023841
7b26c3,2017-11-16,2017-12-06,FRA,CPT,0,1,1,0,20,9400.189401646016
7b2709,2017-05-10,2017-05-25,MUC,BAH,0,1,2,0,15,4173.177809811179
7b2709,2017-05-17,2017-05-25,FRA,BAH,0,2,2,0,8,4450.288001769111
7b2709,2017-05-20,2017-05-26,MUC,BAH,0,1,2,0,6,4173.177809811179
7b276b,2017-05-01,2017-05-03,PAR,EDI,0,1,1,0,2,879.0000879600017
7b2b70,2017-05-17,2017-05-20,PAR,AMS,0,1,2,0,3,420.62754649835506
7b2bd7,2017-05-22,2017-06-03,HAM,AYT,0,1,2,2,12,2448.7612449426356
7b2e08,2017-08-01,2017-08-16,STR,LAX,0,3,3,0,15,9437.243234436663
7b2f7f,2017-05-03,2017-05-03,CGN,HAM,0,1,1,0,0,359.30074527446203
7b304a,2017-05-31,2017-06-03,DUS,TXL,1,5,1,0,3,470.7535522511977
7b324c,2017-06-15,2017-06-22,BER,BCN,0,1,1,0,7,1499.761224483535
7b3557,2017-05-03,2017-05-03,MUC,HAM,0,1,1,0,0,614.6902477291612
7b392b,2017-05-20,2017-05-23,CGN,PMI,0,1,1,1,3,1305.3179028207294
7b392b,2017-05-20,2017-05-23,DUS,PMI,0,1,1,1,3,1335.099388960445
7b3c5f,2017-06-14,2017-06-18,FRA,IST,0,1,2,0,4,1865.802107460031
7b3d1b,2017-05-20,2017-05-20,MUC,LYS,0,1,1,0,0,575.5958811797677
7b3e26,2017-11-20,2017-12-01,HAM,DPS,0,1,1,0,11,11787.540655841472
7b3f78,2017-04-29,2017-04-29,CGN,BER,0,1,1,0,0,470.0774082475336
7b44b9,2017-09-14,2017-10-13,STR,AYT,0,1,3,1,29,2189.8235531182695
7b450d,2017-06-29,2017-07-06,STR,PMI,0,1,2,0,7,1147.0448811174474
7b45f8,2017-06-19,2017-06-19,MIA,PAR,0,1,1,0,0,7355.805220239758
7b4703,2017-05-21,2017-05-24,BER,MUC,0,1,1,1,3,504.0152450674517
7b48b8,2017-07-07,2017-07-07,HAM,AGP,0,1,1,0,0,2180.8447755241955
7b4946,2017-11-16,2017-11-30,HAM,BCN,0,2,2,1,14,1476.4181312282537
7b4b39,2017-05-09,2017-05-24,FRA,TYO,0,1,3,0,15,9331.103648252982
7b4c06,2017-08-02,2017-08-04,LYS,PAR,0,1,2,0,2,392.83444926692147
7b4c06,2017-08-06,2017-08-06,PAR,GVA,0,1,2,0,0,404.71629678992724
7b5041,2017-06-26,2017-07-13,FRA,BKK,0,1,2,0,17,8966.898802410986
7b51ee,2017-05-02,2017-05-02,HAM,STR,0,1,1,0,0,536.9279267891749
7b5379,2017-09-16,2017-10-13,TLS,ALG,0,1,1,0,27,773.6767383932946
7b5711,2017-04-30,2017-04-30,MIL,VIE,0,3,1,0,0,633.9040175886656
7b5711,2017-04-30,2017-05-02,FRA,VIE,0,1,1,0,2,614.698945526137
7b5711,2017-04-30,2017-05-02,STR,VIE,0,1,1,0,2,548.9971693423646
7b5711,2017-05-02,2017-05-02,VIE,MOW,1,1,1,0,0,1669.5113371974567
7b572d,2017-05-06,2017-05-07,DUS,MUC,0,1,1,0,1,486.1850217398799
7b5942,2017-11-14,2017-11-18,BER,MUC,1,3,2,0,4,504.0152450674517
7b5942,2017-11-14,2017-11-18,TXL,MUC,0,1,2,0,4,506.197487315341
7b5ef1,2017-07-31,2017-08-05,DUS,WAS,0,1,1,0,5,6358.096342856201
7b5ef7,2017-06-08,2017-06-14,PAR,LON,0,1,2,0,6,344.9651651538682
7b6574,2017-05-03,2017-05-03,BER,NCE,0,1,1,0,0,1086.2164001753783
7b65d5,2017-06-10,2017-06-17,BER,EDI,1,3,1,0,7,1151.8224620053306
7b67b4,2018-01-18,2018-02-17,BER,DPS,0,1,1,0,30,11573.295042034444
7b68b0,2017-08-31,2017-09-08,CGN,PMI,0,1,1,1,8,1305.3179028207294
7b6b69,2017-07-12,2017-07-29,CDG,LAX,0,2,2,0,17,9084.093860978304
7b6b69,2017-10-07,2017-10-18,CDG,JFK,0,1,4,0,11,5833.833754340766
7b6e09,2017-06-01,2017-06-08,BKK,HKT,0,1,3,1,7,670.7470141466125
7b6e09,2017-06-02,2017-06-10,BKK,HKT,0,1,3,1,8,670.7470141466125
7b7133,2017-05-11,2017-05-22,PAR,ALA,0,1,1,0,11,5556.016302926973
7b713b,2017-07-05,2017-07-22,STR,BUH,0,1,1,0,17,1371.6371470883491
7b74ff,2017-06-21,2017-06-29,PAR,MAD,0,1,1,0,8,1051.7163067224103
7b761d,2017-08-08,2017-10-03,STR,IST,0,1,4,0,56,1773.3653515547999
7b79bc,2017-09-19,2017-09-19,BER,BUD,0,1,1,0,0,702.3985920028955
7b7a8f,2017-06-01,2017-06-20,TPE,MUC,0,1,1,0,19,9311.254057921791
7b7a90,2017-05-07,2017-05-10,HAM,ZRH,1,3,1,0,3,689.3583911243363
7b7ecc,2017-04-29,2017-05-13,STR,SAW,0,1,1,0,14,1805.0421584784365
7b7f62,2017-10-13,2017-10-13,NCE,DUS,0,2,1,2,0,841.2815683624467
7b80eb,2017-09-28,2017-10-13,NCE,LIS,0,1,3,1,15,1471.1080219541261
7b831d,2017-10-19,2017-11-02,MUC,DUB,0,2,3,0,14,1376.248476041499
7b846a,2017-08-10,2017-08-10,STR,BCN,0,1,1,0,0,988.4911048885755
7b8569,2017-05-02,2017-05-05,MRS,LIS,0,1,1,0,3,1309.273861241166
7b868c,2017-06-08,2017-06-09,DUS,BER,0,1,6,1,1,477.393739229165
7b899e,2017-08-02,2017-08-05,DUS,BCN,0,1,1,0,3,1148.6238044659378
7b8c3c,2017-06-09,2017-06-23,STR,DME,0,1,1,0,14,2078.3537232671906
7b8cf6,2017-07-14,2017-07-25,HAM,AGP,0,1,1,0,11,2180.8447755241955
7b911e,2017-05-02,2017-05-10,FRA,MIA,0,1,2,0,8,7763.326003005599
7b93b5,2017-07-09,2017-07-14,DUS,JFK,0,1,4,0,5,6021.098445389777
7b9754,2017-05-10,2017-05-10,TLV,HAM,0,1,1,0,0,3096.7975109747927
7b9848,2017-05-08,2017-05-10,MUC,CDG,0,1,1,0,2,670.9392040861144
7b9df4,2017-10-11,2017-10-26,FRA,IST,0,1,4,0,15,1865.802107460031
7b9e21,2017-04-30,2017-04-30,CPH,DUS,0,2,1,0,0,625.0037542473515
7ba604,2017-05-06,2017-05-06,DUS,AYT,0,1,2,0,0,2473.8296196661768
7ba870,2017-08-23,2017-08-26,CGN,VIE,0,1,2,0,3,746.8952930165585
7bab0a,2017-06-20,2017-06-25,FRA,VCE,0,1,2,0,5,587.3542670261129
7bab99,2017-05-14,2017-05-15,MUC,CPH,0,1,1,0,1,835.0088863646222
7bace0,2017-06-05,2017-06-05,PAR,CAS,0,2,1,0,0,1886.4928553638888
7badae,2017-05-03,2017-05-03,CDG,MRS,0,1,1,0,0,652.1737008284896
7badae,2017-05-03,2017-05-03,PAR,MRS,0,1,1,0,0,640.5227915734464
7bb180,2017-07-06,2017-07-20,BER,FLL,0,1,3,0,14,7967.21024259104
7bb1c8,2018-03-03,2018-03-03,FRA,PER,0,1,1,0,0,13846.712048525033
7bb1c8,2018-03-03,2018-04-02,FRA,PER,0,1,1,0,30,13846.712048525033
7bb3e8,2017-06-01,2017-06-03,NCE,VCE,0,2,2,0,2,450.59439168887775
7bb451,2017-07-21,2017-07-23,STR,BER,0,1,2,0,2,511.55924282227244
7bb63f,2017-08-15,2017-08-20,MUC,HAM,0,1,1,2,5,614.6902477291612
7bb7cd,2017-08-02,2017-08-04,FRA,PMI,0,1,1,0,2,1264.4962315467362
7bb9fa,2017-06-19,2017-06-19,ATH,MUC,0,1,1,0,0,1496.0458401508986
7bbc4e,2017-06-21,2017-06-30,PAR,DPS,0,1,1,0,9,12400.206143482495
7bbcad,2017-07-05,2017-07-05,FRA,ROM,1,1,4,0,0,961.4185472970405
7bbd0a,2017-10-28,2017-11-02,LYS,PRG,0,1,1,0,5,850.8077782144193
7bbd22,2017-05-21,2017-05-26,MUC,ADB,0,2,2,0,5,1665.7538455410136
7bbd22,2017-05-21,2017-05-26,MUC,AYT,0,1,2,0,5,2001.129441915605
7bbf31,2017-06-05,2017-06-08,LYS,AMS,0,1,1,0,3,729.4690771244215
7bbf55,2017-04-27,2017-04-27,BER,ATH,1,4,1,0,0,1802.8477153286367
7bbf7d,2017-05-31,2017-06-02,CGN,BER,0,1,1,0,2,470.0774082475336
7bc0e8,2017-09-07,2017-09-28,BER,IST,0,1,2,1,21,1736.013577545123
7bc1c7,2017-08-25,2017-09-15,CDG,CMB,0,2,2,2,21,8501.320505625063
7bc458,2017-05-13,2017-05-15,FRA,DXB,0,1,1,0,2,4840.303809229145
7bc4a3,2017-08-24,2017-09-14,FRA,SGN,0,1,2,0,21,9645.90244631071
7bc559,2017-05-29,2017-05-29,MAD,FRA,0,1,1,0,0,1446.0235440353356
7bc5a6,2017-05-06,2017-05-06,ATH,SAW,0,1,1,0,0,579.3421721232463
7bc69c,2017-10-14,2017-10-19,CGN,ROM,0,1,2,0,5,1081.0342496018604
7bc7e7,2017-06-27,2017-07-07,PAR,OPO,0,1,2,0,10,1212.4711446876818
7bc90d,2017-04-26,2017-05-02,BUH,TLS,0,1,1,0,6,1964.294920223704
7bcbf6,2017-07-12,2017-07-14,HAM,LON,0,1,1,0,2,726.1599028023841
7bcfec,2017-09-16,2017-10-04,FRA,MNL,0,1,1,0,18,10275.274159936745
7bd221,2017-07-17,2017-07-20,MUC,MIL,0,1,1,0,3,349.1023035202545
7bd303,2017-08-18,2017-08-18,OPO,STR,0,1,2,0,0,1630.741018261409
7bd37c,2017-06-26,2017-06-30,CGN,LON,0,1,2,0,4,512.479036863978
7bd658,2017-06-04,2017-07-16,CGN,ATH,0,1,1,0,42,1939.1889668863405
7bd857,2017-06-18,2017-06-24,CDG,GVA,0,1,2,1,6,407.4005985508266
7bd857,2017-06-18,2017-06-24,PAR,GVA,0,2,2,1,6,404.71629678992724
7bdf73,2017-06-17,2017-06-22,BER,LIS,0,1,3,0,5,2312.0734736524214
